music_id,artist_names,track_name,tempo,mean_mel,mean_rms,max_rms,mean_zcr,std_zcr,mean_centroid
679,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",What It Sounds Like,117.45,-52.39,0.08060000091791153,0.3041999936103821,0.0943,0.07,2389.75
680,"Rumi, Jinu, KPop Demon Hunters Cast, EJAE, Andrew Choi",Free,92.29,-47.74,0.07540000230073929,0.19179999828338623,0.0916,0.06,2410.17
681,TWICE,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",136.0,-40.42,0.0925000011920929,0.1876000016927719,0.1271,0.07,2914.53
682,fromis_9,LIKE YOU BETTER,129.2,-41.55,0.1340000033378601,0.289000004529953,0.1477,0.12,2758.68
683,ITZY,Girls Will Be Girls,129.2,-37.61,0.2709999978542328,0.4887000024318695,0.1275,0.07,3025.98
684,TWICE,Strategy,112.35,-44.89,0.2612999975681305,0.617900013923645,0.1411,0.09,3039.63
685,fromis_9,REBELUTIONAL,161.5,-39.25,0.121799997985363,0.2467000037431717,0.141,0.07,3135.21
686,aespa,Dirty Work,99.38,-44.7,0.2858000099658966,0.6237000226974487,0.0802,0.07,2315.1
687,"aespa, Flo Milli",Dirty Work (feat. Flo Milli),99.38,-43.13,0.3037000000476837,0.6287000179290771,0.092,0.07,2504.9
688,aespa,Dirty Work - English Version,99.38,-43.49,0.30090001225471497,0.6304000020027161,0.0859,0.07,2437.1
689,"Alex Warren, ROSÉ",On My Mind,129.2,-47.78,0.14000000059604645,0.34779998660087585,0.0683,0.04,1862.81
690,KATSEYE,Gameboy,117.45,-42.29,0.2777000069618225,0.48750001192092896,0.1082,0.08,2875.12
691,d4vd,Sleep Well,152.0,-52.16,0.16459999978542328,0.550000011920929,0.055,0.03,1428.86
692,"Don Toliver, Doja Cat, F1 The Album",Lose My Mind (feat. Doja Cat) [From F1® The Movie],112.35,-40.44,0.15940000116825104,0.3474999964237213,0.0926,0.05,2263.86
693,AHOF,Rendezvous,123.05,-39.85,0.265500009059906,0.47530001401901245,0.0934,0.05,2441.03
694,BABYMONSTER,HOT SAUCE,136.0,-45.45,0.22419999539852142,0.5396000146865845,0.1375,0.1,3025.09
695,The Black Skirts,Ling Ling,80.75,-38.59,0.20250000059604645,0.4699000120162964,0.1425,0.07,2757.92
696,sombr,back to friends,92.29,-37.26,0.32580000162124634,0.5526999831199646,0.1016,0.03,2167.65
697,H1-KEY,Summer Was You,89.1,-45.1,0.24549999833106995,0.5249000191688538,0.1781,0.14,3112.06
698,"Ed Sheeran, F1 The Album",Drive (From F1® The Movie),161.5,-42.27,0.10890000313520432,0.23680000007152557,0.0904,0.05,2324.73
699,HANRORO,Can I Be Me?,129.2,-46.35,0.28850001096725464,0.6035000085830688,0.0634,0.04,1641.0
700,HANRORO,Landing in Love,184.57,-49.13,0.2117999941110611,0.550599992275238,0.0687,0.04,1900.39
701,Drake,What Did I Miss?,123.05,-48.3,0.09189999848604202,0.287200003862381,0.1239,0.09,2833.87
702,JEON SOMI,EXTRA,117.45,-44.5,0.24879999458789825,0.5449000000953674,0.1033,0.08,2750.17
703,BLACKPINK,As If It's Your Last,123.05,-41.41,0.31200000643730164,0.5465999841690063,0.1067,0.07,2659.89
704,D.O.,SING ALONG!,107.67,-46.26,0.3018999993801117,0.6589999794960022,0.0865,0.08,2433.42
705,"Silica Gel, Japanese Breakfast",NamgungFEFERE (feat. Japanese Breakfast),143.55,-42.96,0.2143000066280365,0.4551999866962433,0.0841,0.06,2053.97
706,D.O.,Do you remember?,89.1,-39.59,0.3264999985694885,0.5669000148773193,0.0806,0.04,2291.53
707,D.O.,I’ll Be There,129.2,-56.28,0.17170000076293945,0.4528000056743622,0.0322,0.03,1206.09
708,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden - Acapella,123.05,-52.82,0.16419999301433563,0.4359000027179718,0.1631,0.08,3152.33
709,D.O.,Nobody Knows It,117.45,-41.56,0.2628999948501587,0.4562000036239624,0.0898,0.09,2391.6
710,BLACKPINK,JUMP,143.55,-47.22,0.2524999976158142,0.5760999917984009,0.083,0.07,2261.09
711,ATEEZ,In Your Fantasy,117.45,-47.56,0.2565999925136566,0.684499979019165,0.1374,0.12,2770.06
712,Justin Bieber,DAISIES,112.35,-51.85,0.2624000012874603,0.6164000034332275,0.0463,0.03,1373.52
713,Justin Bieber,ALL I CAN TAKE,99.38,-46.85,0.26190000772476196,0.6579999923706055,0.0774,0.05,2243.58
714,Justin Bieber,GO BABY,123.05,-48.78,0.2581000030040741,0.6589000225067139,0.0689,0.05,1927.97
715,Justin Bieber,YUKON,129.2,-58.81,0.164000004529953,0.649399995803833,0.0466,0.04,1375.24
716,TWICE,THIS IS FOR,129.2,-43.92,0.23229999840259552,0.6007999777793884,0.1426,0.1,3182.37
717,Justin Bieber,THINGS YOU DO,99.38,-56.97,0.1745000034570694,0.4431000053882599,0.0325,0.02,1092.67
718,"Justin Bieber, Gunna",WAY IT IS,152.0,-43.98,0.2660999894142151,0.5896000266075134,0.072,0.05,2127.13
719,Justin Bieber,BUTTERFLIES,103.36,-47.39,0.24400000274181366,0.5803999900817871,0.0622,0.04,1858.2
720,Justin Bieber,FIRST PLACE,95.7,-43.89,0.2615000009536743,0.5839999914169312,0.1017,0.07,2647.35
721,Justin Bieber,WALKING AWAY,89.1,-46.52,0.2757999897003174,0.650600016117096,0.0673,0.04,1824.99
722,"Justin Bieber, Cash Cobain, Eddie Benjamin",SWAG,136.0,-44.1,0.2750999927520752,0.5882999897003174,0.0802,0.06,2276.92
723,"Justin Bieber, Dijon",DEVOTION,129.2,-51.8,0.1932000070810318,0.47369998693466187,0.0445,0.04,1428.72
724,"Justin Bieber, Sexyy Red",SWEET SPOT,152.0,-47.77,0.3334999978542328,0.7437999844551086,0.0677,0.06,2144.86
725,BLACKPINK,Kill This Love,129.2,-40.77,0.20000000298023224,0.4717000126838684,0.184,0.1,3251.05
726,"Justin Bieber, Druski",SOULFUL,136.0,-54.81,0.10040000081062317,0.3409999907016754,0.0758,0.08,1741.96
727,"Travis Scott, Don Toliver",CHAMPAIN & VACAY,143.55,-46.78,0.23559999465942383,0.656000018119812,0.1048,0.07,2597.05
728,"Travis Scott, Sheck Wes, Don Toliver",2000 EXCURSION,143.55,-41.97,0.3582000136375427,0.7107999920845032,0.0852,0.08,2433.08
729,Travis Scott,KICK OUT,143.55,-44.72,0.3425999879837036,0.6776999831199646,0.0963,0.08,2783.47
730,Travis Scott,DUMBO,136.0,-48.63,0.3937999904155731,0.7486000061035156,0.0605,0.06,2122.93
731,"Travis Scott, Playboi Carti, Future",WHERE WAS YOU,107.67,-43.61,0.4198000133037567,0.5931000113487244,0.044,0.05,2521.98
732,SoFaygo,MM3,143.55,-46.48,0.4244000017642975,0.5582000017166138,0.0561,0.07,2075.91
733,NCT DREAM,BTTF,99.38,-39.83,0.11550000309944153,0.23919999599456787,0.1196,0.05,2445.54
734,NCT DREAM,CHILLER,117.45,-40.39,0.2702000141143799,0.4997999966144562,0.1144,0.07,2793.18
735,Beenzino,Aqua Man,95.7,-44.48,0.18150000274181366,0.34700000286102295,0.0797,0.05,2020.42
736,BLACKPINK,Pink Venom,89.1,-47.49,0.18629999458789825,0.5519000291824341,0.1237,0.09,2725.97
737,NCT DREAM,I LIKE IT,123.05,-39.06,0.26170000433921814,0.4864000082015991,0.1264,0.06,3021.88
738,"JVKE, TOMORROW X TOGETHER, LE SSERAFIM, TAEHYUN, KIM CHAEWON",butterflies (feat. TAEHYUN & Kim Chaewon of LE SSERAFIM),99.38,-41.86,0.2646999955177307,0.519599974155426,0.1043,0.05,2309.4
739,"Epik High, Colde",Rain Song (Feat. Colde),89.1,-44.53,0.29120001196861267,0.5414999723434448,0.0652,0.05,1835.69
740,Tim,사랑합니다...,136.0,-48.46,0.21559999883174896,0.5583999752998352,0.0709,0.04,1842.06
741,V,Rainy Days,143.55,-50.67,0.1818999946117401,0.5195000171661377,0.0717,0.08,2160.66
742,NOWZ,Problem Child,161.5,-40.79,0.32429999113082886,0.5232999920845032,0.0856,0.05,2478.24
743,aespa,Dark Arts,73.83,-42.47,0.14059999585151672,0.3393000066280365,0.1064,0.07,2625.86
744,BTS,Blue & Grey - Live,123.05,-45.78,0.19259999692440033,0.5123999714851379,0.0987,0.07,2420.06
745,BTS,Permission to Dance - Live,123.05,-40.21,0.06289999932050705,0.11779999732971191,0.1108,0.07,2643.68
746,"Tyler, The Creator, Pharrell Williams",Big Poe (feat. Sk8brd),107.67,-41.04,0.2782999873161316,0.527999997138977,0.1072,0.07,2543.93
747,"Tyler, The Creator",Sugar On My Tongue,63.02,-48.51,0.19110000133514404,0.5264000296592712,0.1007,0.09,2413.95
748,"Tyler, The Creator",Sucka Free,103.36,-46.22,0.25130000710487366,0.6883000135421753,0.1095,0.09,2596.09
749,"Tyler, The Creator",Ring Ring Ring,117.45,-43.9,0.27379998564720154,0.6274999976158142,0.0964,0.08,2416.49
750,"Tyler, The Creator",Mommanem,152.0,-41.49,0.20389999449253082,0.5192999839782715,0.1435,0.09,2669.24
751,"Tyler, The Creator",Stop Playing With Me,117.45,-45.05,0.19900000095367432,0.38089999556541443,0.1148,0.09,2729.33
752,"Tyler, The Creator, Madison McFerrin",Don't You Worry Baby (feat. Madison McFerrin),117.45,-44.79,0.2687000036239624,0.6682999730110168,0.116,0.08,3005.48
753,"Tyler, The Creator",Don't Tap That Glass / Tweakin',89.1,-43.82,0.09849999845027924,0.1931000053882599,0.1132,0.07,2366.55
754,"Tyler, The Creator, Yebba",I'll Take Care of You (feat. Yebba),136.0,-45.03,0.24060000479221344,0.5813000202178955,0.0913,0.05,2171.55
755,TOMORROW X TOGETHER,Beautiful Strangers,172.27,-44.41,0.28110000491142273,0.6399999856948853,0.0919,0.06,2563.82
756,"Tyler, The Creator",Tell Me What It Is,80.75,-46.29,0.2522999942302704,0.5964000225067139,0.0785,0.06,1985.77
757,TOMORROW X TOGETHER,Ghost Girl,89.1,-46.13,0.20730000734329224,0.583299994468689,0.1085,0.07,2608.48
758,TOMORROW X TOGETHER,Upside Down Kiss,112.35,-49.25,0.20280000567436218,0.4875999987125397,0.0839,0.09,2404.22
759,ENHYPEN,No Doubt,129.2,-49.8,0.2680000066757202,0.6212000250816345,0.0665,0.08,2117.06
760,TOMORROW X TOGETHER,Sunday Driver,129.2,-45.85,0.23479999601840973,0.5694000124931335,0.0868,0.06,2217.72
761,"Drake, Central Cee",Which One (feat. Central Cee),117.45,-51.05,0.33500000834465027,0.7145000100135803,0.0515,0.06,1746.69
762,LEE CHANHYUK,Endangered Love,117.45,-41.29,0.19990000128746033,0.46320000290870667,0.1046,0.06,2306.23
763,LEE CHANHYUK,Vivid LaLa Love,172.27,-45.69,0.21070000529289246,0.5295000076293945,0.0973,0.08,2408.13
764,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast, David Guetta",Golden - David Guetta REM/X,129.2,-39.6,0.2517000138759613,0.5059000253677368,0.1084,0.05,2630.77
765,"ILLIT, Sophie Powers",jellyous (Feat. Sophie Powers),80.75,-39.98,0.3271999955177307,0.51910001039505,0.1075,0.06,2717.72
766,"Metro Boomin, J Money, DJ Spinz",I Want It All,143.55,-42.44,0.2782999873161316,0.5526999831199646,0.0948,0.07,2708.81
767,Chappell Roan,The Subway,161.5,-42.85,0.15860000252723694,0.38580000400543213,0.1011,0.06,2237.59
768,YENA,Being a Good Girl Hurts,152.0,-39.85,0.23569999635219574,0.4408000111579895,0.1271,0.06,2728.94
769,HANRORO,Welcome!,99.38,-36.43,0.3249000012874603,0.5414999723434448,0.1121,0.04,2368.47
770,HANRORO,The Suspect,107.67,-35.94,0.36399999260902405,0.5813000202178955,0.0957,0.04,2308.0
771,HANRORO,"Goodbye, My Summer",152.0,-40.46,0.32429999113082886,0.5401999950408936,0.0831,0.04,2045.14
772,HANRORO,0+0,136.0,-42.84,0.18970000743865967,0.35030001401901245,0.0769,0.03,1709.0
773,HANRORO,Light or Rain,95.7,-54.75,0.2069000005722046,0.44119998812675476,0.0461,0.02,1306.07
774,KiiiKiii,DANCING ALONE,172.27,-44.39,0.24629999697208405,0.5745999813079834,0.1086,0.07,2660.23
775,SHAUN,Way Back Home,136.0,-45.46,0.18629999458789825,0.4259999990463257,0.0744,0.05,1939.93
776,keshi,WANTCHU,95.7,-47.86,0.2362000048160553,0.6136000156402588,0.0677,0.05,2046.07
777,Yorushika,修羅,99.38,-42.48,0.25360000133514404,0.4580000042915344,0.0837,0.06,2002.17
778,Ed Sheeran,A Little More,112.35,-46.72,0.19679999351501465,0.48399999737739563,0.0748,0.06,1889.17
779,"KC, Sik-K",she’s so outta control,136.0,-41.43,0.263700008392334,0.6050999760627747,0.108,0.07,2603.64
780,Turtles,비행기,117.45,-36.08,0.27079999446868896,0.4986000061035156,0.1529,0.07,2863.54
781,"Park Da Hye, MAKTUB",Starting With You ❍,152.0,-40.6,0.265500009059906,0.5260999798774719,0.1044,0.06,2359.58
782,GongGongGoo009,Walk,95.7,-50.29,0.23019999265670776,0.6297000050544739,0.0798,0.06,1831.42
783,NCT WISH,Surf,123.05,-42.63,0.25,0.5386000275611877,0.1201,0.07,2600.51
784,JEON SOMI,CLOSER,123.05,-46.37,0.23680000007152557,0.6003999710083008,0.0926,0.07,2542.08
785,"KEY, EUNHO",Infatuation,184.57,-39.95,0.31360000371932983,0.5170999765396118,0.0895,0.05,2269.0
786,"Way Ched, TRADE L, Leellamarz",FLIRT (Feat. Leellamarz),60.09,-50.54,0.19189999997615814,0.6414999961853027,0.0966,0.08,2568.77
787,Choi Yu Ree,"잘 지내자, 우리",71.78,-47.13,0.23420000076293945,0.49399998784065247,0.0581,0.04,1673.71
788,"MXZI, Dj Samir, DJ Javi26",MONTAGEM XONADA,129.2,-41.97,0.2883000075817108,0.6920999884605408,0.1129,0.05,2580.99
789,BOYNEXTDOOR,Count To Love,161.5,-49.75,0.22089999914169312,0.651199996471405,0.0887,0.06,2217.17
790,"Vince, G-DRAGON",CHA CHA CHA,117.45,-46.72,0.23199999332427979,0.7014999985694885,0.1231,0.09,2918.31
791,LE SSERAFIM,FEARLESS (2023 Ver.),103.36,-46.62,0.3165000081062317,0.6496999859809875,0.0553,0.04,2158.35
792,DAY6,바래 Wish,143.55,-36.29,0.24650000035762787,0.4239000082015991,0.1271,0.06,2747.88
793,DAY6,Love me or Leave me,123.05,-38.31,0.2176000028848648,0.40779998898506165,0.1154,0.06,2609.5
794,OFFICIAL HIGE DANDISM,Laughter,161.5,-38.53,0.2759999930858612,0.43880000710487366,0.1008,0.06,2371.76
795,"Epik High, OHHYUK",HOME IS FAR AWAY,95.7,-48.82,0.13940000534057617,0.4223000109195709,0.0846,0.05,1960.6
796,DAY6,I Loved You,95.7,-40.33,0.3118000030517578,0.5254999995231628,0.0999,0.06,2274.42
797,DAY6,Zombie,123.05,-46.86,0.25769999623298645,0.5856999754905701,0.0878,0.07,2164.27
798,DAY6 (Even of Day),뚫고 지나가요 Right Through Me,89.1,-42.82,0.20630000531673431,0.4235999882221222,0.0911,0.06,2280.67
799,DAY6,Shoot Me,83.35,-36.23,0.3034000098705292,0.5514000058174133,0.148,0.08,2871.48
800,sunwoojunga,Run with Me,129.2,-47.63,0.05590000003576279,0.1476999968290329,0.0934,0.09,2286.98
801,DAY6,그게 너의 사랑인지 몰랐어 didn't know,86.13,-38.6,0.2240999937057495,0.4180999994277954,0.1024,0.05,2530.28
802,One Direction,History,86.13,-42.76,0.18629999458789825,0.39980000257492065,0.1093,0.08,2472.65
803,DAY6,아직 거기 살아 Still There,71.78,-42.97,0.2328999936580658,0.5291000008583069,0.1002,0.05,2330.2
804,DAY6,그녀가 웃었다 She Smiled,99.38,-37.72,0.31029999256134033,0.4934000074863434,0.1075,0.05,2635.81
805,John Mayer,Rosie,136.0,-47.31,0.20090000331401825,0.43130001425743103,0.0662,0.05,1748.59
806,Objective.,Everything,184.57,-51.79,0.11429999768733978,0.2824000120162964,0.0519,0.06,1842.91
807,DAY6,마라톤 Marathon,152.0,-40.97,0.2198999971151352,0.4731000065803528,0.1291,0.07,2771.76
808,DAY6 (Even of Day),MAPLELATTE,103.36,-42.46,0.2257000058889389,0.484499990940094,0.1399,0.07,3103.59
809,DAY6,괴물 Monster,92.29,-42.37,0.17520000040531158,0.3553999960422516,0.1077,0.04,2417.69
810,Young K,Love will find a way,112.35,-46.75,0.2175000011920929,0.527999997138977,0.0617,0.04,1581.68
811,"DOWOON, Song Heejin",문득 Out of the Blue,172.27,-43.86,0.21960000693798065,0.46389999985694885,0.105,0.07,2451.47
812,FunkyMo,Maybe Next Time,152.0,-46.61,0.22310000658035278,0.5317000150680542,0.0688,0.05,1707.8
813,DAY6,Healer,123.05,-36.45,0.2321999967098236,0.43959999084472656,0.1265,0.03,2701.35
814,DAY6 (Even of Day),파도가 끝나는 곳까지 Where the sea sleeps,152.0,-41.56,0.27090001106262207,0.4708999991416931,0.0951,0.06,2332.64
815,DAY6 (Even of Day),우린 WE,172.27,-42.6,0.25699999928474426,0.4359999895095825,0.0702,0.04,2060.64
816,DAY6,망겜 Shxtty Game,112.35,-36.82,0.3156000077724457,0.508899986743927,0.1219,0.05,2771.46
817,Epik High,Love Love Love,129.2,-42.77,0.18359999358654022,0.4043999910354614,0.1226,0.1,2695.46
818,Stray Kids,CEREMONY,123.05,-46.0,0.34769999980926514,0.6870999932289124,0.0954,0.08,2574.64
819,Doja Cat,Jealous Type,117.45,-42.76,0.22200000286102295,0.47920000553131104,0.1296,0.06,2962.09
820,Daniel Caesar,Call On Me,161.5,-49.17,0.23389999568462372,0.6244999766349792,0.065,0.05,1742.52
821,Stray Kids,삐처리 BLEEP,95.7,-42.69,0.3248000144958496,0.6671000123023987,0.0911,0.05,2398.03
822,CORTIS,What You Want,86.13,-42.92,0.27810001373291016,0.5681999921798706,0.0951,0.06,2181.98
823,Stray Kids,CREED,161.5,-42.45,0.33399999141693115,0.6171000003814697,0.1056,0.07,2898.99
824,Stray Kids,엉망 (MESS),152.0,-42.97,0.2378000020980835,0.5842000246047974,0.1054,0.06,2477.25
825,Stray Kids,반전 (Half Time),107.67,-39.33,0.3091999888420105,0.5853999853134155,0.1187,0.07,2950.76
826,Stray Kids,In My Head,89.1,-38.7,0.29679998755455017,0.4869999885559082,0.0974,0.05,2461.79
827,"Nakama, Mc Staff",MENTE MÁ,123.05,-44.11,0.2892000079154968,0.6906999945640564,0.0776,0.04,1826.18
828,고추잠자리,OPENING,161.5,-37.8,0.25110000371932983,0.43950000405311584,0.1245,0.06,2625.0
829,IVE,XOXZ,99.38,-43.17,0.3075000047683716,0.641700029373169,0.0887,0.08,2556.19
830,Zion.T,LOVE ME,143.55,-46.01,0.24650000035762787,0.6092000007629395,0.1003,0.08,2687.44
831,"Crush, SUMIN",UP ALL NITE (Feat. SUMIN),80.75,-46.83,0.21819999814033508,0.5644000172615051,0.117,0.1,2874.56
832,Crush,2-5-1,95.7,-49.89,0.2468000054359436,0.6013000011444092,0.0893,0.08,2527.66
833,Sabrina Carpenter,Tears,112.35,-50.64,0.1404000073671341,0.44699999690055847,0.1011,0.07,2279.09
834,Lim Young Woong,Eternal Moment,112.35,-41.46,0.2694999873638153,0.489300012588501,0.0851,0.06,2246.01
835,Lim Young Woong,ULSSIGU,117.45,-42.29,0.257099986076355,0.482699990272522,0.0841,0.05,2232.11
836,Lim Young Woong,Unread Message,99.38,-43.89,0.2492000013589859,0.4950000047683716,0.0813,0.06,2065.02
837,"Crush, Loco",FREQUENCY (Feat. Loco),99.38,-45.56,0.2533000111579895,0.5724999904632568,0.0709,0.05,1950.14
838,Sabrina Carpenter,My Man on Willpower,117.45,-37.29,0.29260000586509705,0.5051000118255615,0.1212,0.05,2794.67
839,Lim Young Woong,I’m HERO,112.35,-37.46,0.23510000109672546,0.40470001101493835,0.1171,0.05,2600.16
840,Lim Young Woong,Left in the Rain,123.05,-47.26,0.31700000166893005,0.5209000110626221,0.0461,0.02,1337.91
841,Lim Young Woong,Melody for You,112.35,-42.73,0.2045000046491623,0.47200000286102295,0.0998,0.06,2511.23
842,Lim Young Woong,Wonderful Life,123.05,-37.91,0.2371000051498413,0.37209999561309814,0.0875,0.04,2379.98
843,Lim Young Woong,"I’m sorry, But…",136.0,-47.07,0.1664000004529953,0.336899995803833,0.0637,0.04,1305.29
844,Lim Young Woong,Wild flower,143.55,-45.85,0.26269999146461487,0.5733000040054321,0.0727,0.05,1879.1
845,Lim Young Woong,A Song For Us,136.0,-41.84,0.22169999778270721,0.44679999351501465,0.084,0.05,2064.45
846,Jimin,Set Me Free Pt.2,129.2,-43.98,0.24869999289512634,0.5260999798774719,0.0901,0.06,2168.83
847,Lim Young Woong,Don’t look back at me,86.13,-43.19,0.21639999747276306,0.3894999921321869,0.0757,0.05,1801.48
848,Yoko Takahashi,残酷な天使のテーゼ,129.2,-38.89,0.2142000049352646,0.42660000920295715,0.1139,0.05,2628.28
849,DELISPICE,고백,80.75,-41.35,0.16249999403953552,0.3416999876499176,0.0922,0.04,1981.63
850,NCT WISH,COLOR,107.67,-39.36,0.28200000524520874,0.511900007724762,0.1213,0.06,2824.23
851,NCT WISH,Baby Blue,123.05,-45.14,0.19699999690055847,0.4246000051498413,0.0763,0.05,2041.8
852,NCT WISH,Cheat Code,112.35,-33.57,0.2345999926328659,0.38659998774528503,0.1647,0.06,3371.31
853,Juho,without me,136.0,-49.84,0.13500000536441803,0.321399986743927,0.0675,0.05,1978.53
854,NCT WISH,Reel-ationship,89.1,-41.74,0.28839999437332153,0.5697000026702881,0.1005,0.07,2518.49
855,NCT WISH,Videohood,103.36,-38.03,0.2667999863624573,0.49549999833106995,0.1249,0.07,2969.28
856,NCT WISH,WICHU,89.1,-38.98,0.25679999589920044,0.48489999771118164,0.1133,0.07,2762.76
857,데이먼스 이어 Damons year,Auburn - HEADACHE. Version,117.45,-49.7,0.19539999961853027,0.4560999870300293,0.0532,0.03,1136.2
858,Silica Gel,NO PAIN,95.7,-38.98,0.22630000114440918,0.40299999713897705,0.1241,0.05,2635.91
859,aespa,Rich Man,112.35,-39.26,0.29330000281333923,0.4742000102996826,0.1095,0.07,2641.74
860,aespa,Drift,99.38,-41.8,0.2872999906539917,0.5149000287055969,0.0935,0.07,2864.95
861,aespa,Bubble,92.29,-46.73,0.26170000433921814,0.6164000034332275,0.1209,0.1,2795.7
862,DAY6,INSIDE OUT,129.2,-43.77,0.23319999873638153,0.48829999566078186,0.126,0.09,2680.29
863,aespa,Count On Me,86.13,-39.03,0.23499999940395355,0.4465000033378601,0.1011,0.06,2373.74
864,aespa,Angel #48,129.2,-42.68,0.2467000037431717,0.5371000170707703,0.1045,0.06,2656.7
865,DAY6,꿈의 버스 Dream Bus,89.1,-36.57,0.2827000021934509,0.4699999988079071,0.1307,0.05,2887.7
866,aespa,To The Girls,99.38,-41.71,0.22169999778270721,0.44999998807907104,0.1058,0.07,2476.1
867,DAY6,"해야 뜨지 말아 줘 Sun, Stay Asleep",103.36,-37.27,0.1843000054359436,0.3497999906539917,0.1343,0.05,2820.73
868,DAY6,Disco Day,123.05,-41.02,0.19210000336170197,0.4287000000476837,0.1348,0.07,2898.53
869,DAY6,My Way,161.5,-36.35,0.1973000019788742,0.3174999952316284,0.1319,0.05,2932.87
870,Justin Bieber,SPEED DEMON,92.29,-46.53,0.2517000138759613,0.6543999910354614,0.1095,0.09,2635.32
871,Justin Bieber,LOVE SONG,161.5,-45.7,0.32440000772476196,0.6172000169754028,0.0628,0.05,1959.27
872,DAY6,별들 앞에서 Before the Stars,78.3,-37.24,0.19120000302791595,0.3481000065803528,0.1172,0.04,2488.39
873,DAY6,Take All My Heart,86.13,-36.32,0.22699999809265137,0.376800000667572,0.1205,0.05,2884.04
874,Justin Bieber,BETTER MAN,143.55,-50.05,0.22949999570846558,0.7179999947547913,0.0668,0.05,1792.58
875,DAY6,날아라! 드림라이더 Dream Rider,152.0,-37.61,0.17790000140666962,0.3790000081062317,0.1344,0.05,2932.54
876,DAY6,드디어 끝나갑니다 So It’s the End,161.5,-36.27,0.20880000293254852,0.3449999988079071,0.1294,0.04,2879.05
877,CORTIS,GO!,152.0,-48.55,0.21799999475479126,0.6072999835014343,0.0973,0.08,2348.05
878,HAECHAN,CRZY,117.45,-41.26,0.2467000037431717,0.5297999978065491,0.1174,0.07,2690.73
879,CORTIS,FaSHioN,103.36,-44.66,0.29820001125335693,0.732699990272522,0.0944,0.08,2790.2
880,DECO*27,モニタリング (Best Friend Remix),129.2,-41.74,0.20110000669956207,0.40639999508857727,0.1065,0.06,2517.0
881,CORTIS,JoyRide,117.45,-50.37,0.21539999544620514,0.5856000185012817,0.0637,0.04,1773.41
882,Novelbright,Walking with you,92.29,-35.47,0.40450000762939453,0.54830002784729,0.1101,0.03,2236.93
883,IU,"Bye, Summer",184.57,-41.79,0.26919999718666077,0.5611000061035156,0.112,0.05,2558.12
884,"VALORANT, templuv, 347aidan",Last Shot,143.55,-40.45,0.3352000117301941,0.6492999792098999,0.1062,0.07,2687.63
885,ILLIT,Toki Yo Tomare,117.45,-41.19,0.23639999330043793,0.5526000261306763,0.1351,0.07,2888.81
886,Lady Gaga,The Dead Dance,123.05,-43.62,0.2206999957561493,0.5414000153541565,0.1033,0.05,2443.52
887,Love Is,Chains,129.2,-41.36,0.10670000314712524,0.29980000853538513,0.1202,0.05,2802.8
888,Leessang,Ballerino,95.7,-43.08,0.257999986410141,0.5112000107765198,0.0839,0.05,2292.65
889,ZEROBASEONE,ICONIK,117.45,-42.81,0.2467000037431717,0.6491000056266785,0.1518,0.08,3263.29
890,"BIG Naughty, LEE MU JIN",Bye Bye (Feat. LEE MU JIN),99.38,-39.61,0.24789999425411224,0.49309998750686646,0.1064,0.05,2576.66
891,Kenshi Yonezu,IRIS OUT,136.0,-42.07,0.25360000133514404,0.5467000007629395,0.1098,0.07,2665.78
892,PLAVE,숨바꼭질 (Hide and Seek),92.29,-40.65,0.258899986743927,0.46059998869895935,0.1093,0.06,2634.02
893,DAYOUNG,body,123.05,-44.63,0.2711000144481659,0.61080002784729,0.0983,0.06,2592.47
894,Kenshi Yonezu,KICK BACK,103.36,-41.64,0.2500999867916107,0.5310999751091003,0.0999,0.06,2402.96
895,"Leellamarz, TOIL, Paloalto",GONE,152.0,-45.04,0.24899999797344208,0.6819999814033508,0.1018,0.07,2537.78
896,"Mark Vank, Samu",4AM IN IBIZA,143.55,-43.41,0.3361999988555908,0.6265000104904175,0.0556,0.05,2118.73
897,CHAEYOUNG,SHOOT (Firecracker),123.05,-45.15,0.24629999697208405,0.5586000084877014,0.113,0.08,2646.6
898,Aimyon,愛を伝えたいだとか,99.38,-42.98,0.28130000829696655,0.5354999899864197,0.0773,0.05,1974.49
899,Joosiq,Think About You,92.29,-46.12,0.2451000064611435,0.5303000211715698,0.0827,0.06,2233.6
900,d4vd,Romantic Homicide,129.2,-47.43,0.14669999480247498,0.3531000018119812,0.0591,0.03,1415.44
901,"Earth, Wind & Fire",September,123.05,-38.45,0.07259999960660934,0.18469999730587006,0.1223,0.04,2557.17
902,야다,이미 슬픈 사랑,129.2,-43.99,0.08500000089406967,0.20010000467300415,0.1036,0.06,2115.52
903,"Kenshi Yonezu, Hikaru Utada",JANE DOE,136.0,-47.24,0.193900004029274,0.4742000102996826,0.0785,0.05,1965.13
904,AiNA THE END,革命道中 - On The Way,123.05,-42.42,0.23929999768733978,0.5307999849319458,0.1193,0.06,2750.82
905,BROWN EYED SOUL,Moments Like This,136.0,-44.53,0.210999995470047,0.4652000069618225,0.0741,0.04,1983.27
