music_id,artist_names,track_name,genre,track_length_sec,release_country,tempo,mean_mel,mean_rms,max_rms,mean_zcr,std_zcr,mean_centroid
675,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Your Idol,K-Pop,191.538,USA,89.1,-46.67,0.1127000004053115,0.3691000044345855,0.1072,0.07,2565.44
676,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",How It’s Done,K-Pop,176.059,USA,161.5,-38.42,0.1002999991178512,0.1735000014305114,0.1099,0.06,2741.54
677,MeloMance,"사랑인가 봐 Love, Maybe",K-Pop,185.653,USA,86.13,-44.0,0.2470999956130981,0.5472000241279602,0.0942,0.05,1953.67
678,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Takedown,K-Pop,182.017,USA,143.55,-41.35,0.2723999917507171,0.5595999956130981,0.1109,0.06,2700.37
679,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",What It Sounds Like,K-Pop,250.269,USA,117.45,-52.39,0.0806000009179115,0.3041999936103821,0.0943,0.07,2389.75
680,"Rumi, Jinu, KPop Demon Hunters Cast, EJAE, Andrew Choi",Free,K-Pop,187.964,USA,92.29,-47.74,0.0754000023007392,0.1917999982833862,0.0916,0.06,2410.17
681,TWICE,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",K-Pop,181.192,USA,136.0,-40.42,0.0925000011920929,0.1876000016927719,0.1271,0.07,2914.53
682,fromis_9,LIKE YOU BETTER,Dance,185.027,USA,129.2,-41.55,0.1340000033378601,0.289000004529953,0.1477,0.12,2758.68
683,ITZY,Girls Will Be Girls,K-Pop,168.013,USA,129.2,-37.61,0.2709999978542328,0.4887000024318695,0.1275,0.07,3025.98
684,TWICE,Strategy,Pop,201.76,USA,112.35,-44.89,0.2612999975681305,0.617900013923645,0.1411,0.09,3039.63
685,fromis_9,REBELUTIONAL,Dance,186.027,USA,161.5,-39.25,0.121799997985363,0.2467000037431717,0.141,0.07,3135.21
686,aespa,Dirty Work,K-Pop,180.25,USA,99.38,-44.7,0.2858000099658966,0.6237000226974487,0.0802,0.07,2315.1
687,"aespa, Flo Milli",Dirty Work (feat. Flo Milli),,,,99.38,-43.13,0.3037000000476837,0.6287000179290771,0.092,0.07,2504.9
688,aespa,Dirty Work - English Version,K-Pop,180.25,USA,99.38,-43.49,0.3009000122547149,0.6304000020027161,0.0859,0.07,2437.1
689,"Alex Warren, ROSÉ",On My Mind,Pop,189.557,USA,129.2,-47.78,0.1400000005960464,0.3477999866008758,0.0683,0.04,1862.81
690,KATSEYE,Gameboy,Pop,185.598,USA,117.45,-42.29,0.2777000069618225,0.4875000119209289,0.1082,0.08,2875.12
691,d4vd,Sleep Well,Alternative,175.875,USA,152.0,-52.16,0.1645999997854232,0.550000011920929,0.055,0.03,1428.86
692,"Don Toliver, Doja Cat, F1 The Album",Lose My Mind (feat. Doja Cat) [From F1® The Movie],Pop,209.051,USA,112.35,-40.44,0.159400001168251,0.3474999964237213,0.0926,0.05,2263.86
693,AHOF,Rendezvous,K-Pop,220.013,USA,123.05,-39.85,0.265500009059906,0.4753000140190124,0.0934,0.05,2441.03
694,BABYMONSTER,HOT SAUCE,K-Pop,147.808,USA,136.0,-45.45,0.2241999953985214,0.5396000146865845,0.1375,0.1,3025.09
695,The Black Skirts,Ling Ling,Korean Rock,230.0,USA,80.75,-38.59,0.2025000005960464,0.4699000120162964,0.1425,0.07,2757.92
696,sombr,back to friends,Indie Rock,199.032,USA,92.29,-37.26,0.3258000016212463,0.5526999831199646,0.1016,0.03,2167.65
697,H1-KEY,Summer Was You,K-Pop,192.04,USA,89.1,-45.1,0.2454999983310699,0.5249000191688538,0.1781,0.14,3112.06
698,"Ed Sheeran, F1 The Album",Drive (From F1® The Movie),Pop,187.397,USA,161.5,-42.27,0.1089000031352043,0.2368000000715255,0.0904,0.05,2324.73
699,HANRORO,Can I Be Me?,Rock,188.0,USA,129.2,-46.35,0.2885000109672546,0.6035000085830688,0.0634,0.04,1641.0
700,HANRORO,Landing in Love,Rock,165.0,USA,184.57,-49.13,0.2117999941110611,0.550599992275238,0.0687,0.04,1900.39
701,Drake,What Did I Miss?,Hip-Hop/Rap,194.324,USA,123.05,-48.3,0.091899998486042,0.287200003862381,0.1239,0.09,2833.87
702,JEON SOMI,EXTRA,Korean Hip-Hop,150.733,USA,117.45,-44.5,0.2487999945878982,0.5449000000953674,0.1033,0.08,2750.17
703,BLACKPINK,As If It's Your Last,K-Pop,215.25,USA,123.05,-41.41,0.3120000064373016,0.5465999841690063,0.1067,0.07,2659.89
704,D.O.,SING ALONG!,Pop,156.04,USA,107.67,-46.26,0.3018999993801117,0.6589999794960022,0.0865,0.08,2433.42
705,"Silica Gel, Japanese Breakfast",NamgungFEFERE (feat. Japanese Breakfast),K-Pop,228.545,USA,143.55,-42.96,0.2143000066280365,0.4551999866962433,0.0841,0.06,2053.97
706,D.O.,Do you remember?,R&B/Soul,210.307,USA,89.1,-39.59,0.3264999985694885,0.5669000148773193,0.0806,0.04,2291.53
707,D.O.,I’ll Be There,Pop,208.065,USA,129.2,-56.28,0.1717000007629394,0.4528000056743622,0.0322,0.03,1206.09
708,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden - Acapella,K-Pop,194.608,USA,123.05,-52.82,0.1641999930143356,0.4359000027179718,0.1631,0.08,3152.33
709,D.O.,Nobody Knows It,R&B/Soul,306.933,USA,117.45,-41.56,0.2628999948501587,0.4562000036239624,0.0898,0.09,2391.6
710,BLACKPINK,JUMP,K-Pop,164.719,USA,143.55,-47.22,0.2524999976158142,0.5760999917984009,0.083,0.07,2261.09
711,ATEEZ,In Your Fantasy,K-Pop,192.698,USA,117.45,-47.56,0.2565999925136566,0.684499979019165,0.1374,0.12,2770.06
712,Justin Bieber,DAISIES,Pop,176.453,USA,112.35,-51.85,0.2624000012874603,0.6164000034332275,0.0463,0.03,1373.52
713,Justin Bieber,ALL I CAN TAKE,Pop,247.547,USA,99.38,-46.85,0.2619000077247619,0.6579999923706055,0.0774,0.05,2243.58
714,Justin Bieber,GO BABY,Pop,194.76,USA,123.05,-48.78,0.2581000030040741,0.6589000225067139,0.0689,0.05,1927.97
715,Justin Bieber,YUKON,Pop,163.867,USA,129.2,-58.81,0.164000004529953,0.649399995803833,0.0466,0.04,1375.24
716,TWICE,THIS IS FOR,K-Pop,131.098,USA,129.2,-43.92,0.2322999984025955,0.6007999777793884,0.1426,0.1,3182.37
717,Justin Bieber,THINGS YOU DO,Pop,108.387,USA,99.38,-56.97,0.1745000034570694,0.4431000053882599,0.0325,0.02,1092.67
718,"Justin Bieber, Gunna",WAY IT IS,Pop,195.32,USA,152.0,-43.98,0.2660999894142151,0.5896000266075134,0.072,0.05,2127.13
719,Justin Bieber,BUTTERFLIES,Pop,193.525,USA,103.36,-47.39,0.2440000027418136,0.5803999900817871,0.0622,0.04,1858.2
720,Justin Bieber,FIRST PLACE,Pop,200.4,USA,95.7,-43.89,0.2615000009536743,0.5839999914169312,0.1017,0.07,2647.35
721,Justin Bieber,WALKING AWAY,Pop,244.013,USA,89.1,-46.52,0.2757999897003174,0.650600016117096,0.0673,0.04,1824.99
722,"Justin Bieber, Cash Cobain, Eddie Benjamin",SWAG,Pop,150.253,USA,136.0,-44.1,0.2750999927520752,0.5882999897003174,0.0802,0.06,2276.92
723,"Justin Bieber, Dijon",DEVOTION,Pop,234.4,USA,129.2,-51.8,0.1932000070810318,0.4736999869346618,0.0445,0.04,1428.72
724,"Justin Bieber, Sexyy Red",SWEET SPOT,Pop,185.2,USA,152.0,-47.77,0.3334999978542328,0.7437999844551086,0.0677,0.06,2144.86
725,BLACKPINK,Kill This Love,K-Pop,191.05,USA,129.2,-40.77,0.2000000029802322,0.4717000126838684,0.184,0.1,3251.05
726,"Justin Bieber, Druski",SOULFUL,Pop,36.667,USA,136.0,-54.81,0.1004000008106231,0.3409999907016754,0.0758,0.08,1741.96
727,"Travis Scott, Don Toliver",CHAMPAIN & VACAY,Traditional Folk,229.714,USA,143.55,-46.78,0.2355999946594238,0.656000018119812,0.1048,0.07,2597.05
728,"Travis Scott, Sheck Wes, Don Toliver",2000 EXCURSION,,,,143.55,-41.97,0.3582000136375427,0.7107999920845032,0.0852,0.08,2433.08
729,Travis Scott,KICK OUT,Hip-Hop/Rap,190.557,USA,143.55,-44.72,0.3425999879837036,0.6776999831199646,0.0963,0.08,2783.47
730,Travis Scott,DUMBO,Hip-Hop/Rap,217.56,USA,136.0,-48.63,0.3937999904155731,0.7486000061035156,0.0605,0.06,2122.93
731,"Travis Scott, Playboi Carti, Future",WHERE WAS YOU,Hip-Hop/Rap,252.16,USA,107.67,-43.61,0.4198000133037567,0.5931000113487244,0.044,0.05,2521.98
732,SoFaygo,MM3,,,,143.55,-46.48,0.4244000017642975,0.5582000017166138,0.0561,0.07,2075.91
733,NCT DREAM,BTTF,K-Pop,180.0,USA,99.38,-39.83,0.1155000030994415,0.2391999959945678,0.1196,0.05,2445.54
734,NCT DREAM,CHILLER,K-Pop,184.027,USA,117.45,-40.39,0.2702000141143799,0.4997999966144562,0.1144,0.07,2793.18
735,Beenzino,Aqua Man,,,,95.7,-44.48,0.1815000027418136,0.3470000028610229,0.0797,0.05,2020.42
736,BLACKPINK,Pink Venom,K-Pop,186.964,USA,89.1,-47.49,0.1862999945878982,0.5519000291824341,0.1237,0.09,2725.97
737,NCT DREAM,I LIKE IT,K-Pop,185.0,USA,123.05,-39.06,0.2617000043392181,0.4864000082015991,0.1264,0.06,3021.88
738,"JVKE, TOMORROW X TOGETHER, LE SSERAFIM, TAEHYUN, KIM CHAEWON",butterflies (feat. TAEHYUN & Kim Chaewon of LE SSERAFIM),Pop,164.467,USA,99.38,-41.86,0.2646999955177307,0.519599974155426,0.1043,0.05,2309.4
739,"Epik High, Colde",Rain Song (Feat. Colde),Hip-Hop/Rap,243.785,USA,89.1,-44.53,0.2912000119686126,0.5414999723434448,0.0652,0.05,1835.69
740,Tim,사랑합니다...,K-Pop,246.613,USA,136.0,-48.46,0.2155999988317489,0.5583999752998352,0.0709,0.04,1842.06
741,V,Rainy Days,K-Pop,179.56,USA,143.55,-50.67,0.1818999946117401,0.5195000171661377,0.0717,0.08,2160.66
742,NOWZ,Problem Child,K-Pop,180.027,USA,161.5,-40.79,0.3242999911308288,0.5232999920845032,0.0856,0.05,2478.24
743,aespa,Dark Arts,K-Pop,181.759,USA,73.83,-42.47,0.1405999958515167,0.3393000066280365,0.1064,0.07,2625.86
744,BTS,Blue & Grey - Live,Alternative,214.357,USA,123.05,-45.78,0.1925999969244003,0.5123999714851379,0.0987,0.07,2420.06
745,BTS,Permission to Dance - Live,K-Pop,187.585,USA,123.05,-40.21,0.062899999320507,0.1177999973297119,0.1108,0.07,2643.68
746,"Tyler, The Creator, Pharrell Williams",Big Poe (feat. Sk8brd),Rap,182.401,USA,107.67,-41.04,0.2782999873161316,0.527999997138977,0.1072,0.07,2543.93
747,"Tyler, The Creator",Sugar On My Tongue,Rap,153.333,USA,63.02,-48.51,0.191100001335144,0.5264000296592712,0.1007,0.09,2413.95
748,"Tyler, The Creator",Sucka Free,Rap,161.052,USA,103.36,-46.22,0.2513000071048736,0.6883000135421753,0.1095,0.09,2596.09
749,"Tyler, The Creator",Ring Ring Ring,Rap,201.869,USA,117.45,-43.9,0.2737999856472015,0.6274999976158142,0.0964,0.08,2416.49
750,"Tyler, The Creator",Mommanem,Rap,75.386,USA,152.0,-41.49,0.2038999944925308,0.5192999839782715,0.1435,0.09,2669.24
751,"Tyler, The Creator",Stop Playing With Me,Rap,133.307,USA,117.45,-45.05,0.1990000009536743,0.3808999955654144,0.1148,0.09,2729.33
752,"Tyler, The Creator, Madison McFerrin",Don't You Worry Baby (feat. Madison McFerrin),Rap,178.135,USA,117.45,-44.79,0.2687000036239624,0.6682999730110168,0.116,0.08,3005.48
753,"Tyler, The Creator",Don't Tap That Glass / Tweakin',Rap,222.125,USA,89.1,-43.82,0.0984999984502792,0.1931000053882599,0.1132,0.07,2366.55
754,"Tyler, The Creator, Yebba",I'll Take Care of You (feat. Yebba),Rap,200.861,USA,136.0,-45.03,0.2406000047922134,0.5813000202178955,0.0913,0.05,2171.55
755,TOMORROW X TOGETHER,Beautiful Strangers,K-Pop,138.108,USA,172.27,-44.41,0.2811000049114227,0.6399999856948853,0.0919,0.06,2563.82
756,"Tyler, The Creator",Tell Me What It Is,Rap,202.134,USA,80.75,-46.29,0.2522999942302704,0.5964000225067139,0.0785,0.06,1985.77
757,TOMORROW X TOGETHER,Ghost Girl,K-Pop,186.601,USA,89.1,-46.13,0.2073000073432922,0.583299994468689,0.1085,0.07,2608.48
758,TOMORROW X TOGETHER,Upside Down Kiss,K-Pop,135.331,USA,112.35,-49.25,0.2028000056743621,0.4875999987125397,0.0839,0.09,2404.22
759,ENHYPEN,No Doubt,K-Pop,167.22,USA,129.2,-49.8,0.2680000066757202,0.6212000250816345,0.0665,0.08,2117.06
760,TOMORROW X TOGETHER,Sunday Driver,K-Pop,167.236,USA,129.2,-45.85,0.2347999960184097,0.5694000124931335,0.0868,0.06,2217.72
761,"Drake, Central Cee",Which One (feat. Central Cee),Hip-Hop/Rap,169.134,USA,117.45,-51.05,0.3350000083446502,0.7145000100135803,0.0515,0.06,1746.69
762,LEE CHANHYUK,Endangered Love,Dance,220.203,USA,117.45,-41.29,0.1999000012874603,0.4632000029087066,0.1046,0.06,2306.23
763,LEE CHANHYUK,Vivid LaLa Love,Dance,240.081,USA,172.27,-45.69,0.2107000052928924,0.5295000076293945,0.0973,0.08,2408.13
764,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast, David Guetta",Golden - David Guetta REM/X,K-Pop,194.608,USA,129.2,-39.6,0.2517000138759613,0.5059000253677368,0.1084,0.05,2630.77
765,"ILLIT, Sophie Powers",jellyous (Feat. Sophie Powers),K-Pop,163.241,USA,80.75,-39.98,0.3271999955177307,0.51910001039505,0.1075,0.06,2717.72
766,"Metro Boomin, J Money, DJ Spinz",I Want It All,Hip-Hop/Rap,167.267,USA,143.55,-42.44,0.2782999873161316,0.5526999831199646,0.0948,0.07,2708.81
767,Chappell Roan,The Subway,Pop,252.276,USA,161.5,-42.85,0.1586000025272369,0.3858000040054321,0.1011,0.06,2237.59
768,YENA,Being a Good Girl Hurts,K-Pop,167.013,USA,152.0,-39.85,0.2356999963521957,0.4408000111579895,0.1271,0.06,2728.94
769,HANRORO,Welcome!,Rock,190.0,USA,99.38,-36.43,0.3249000012874603,0.5414999723434448,0.1121,0.04,2368.47
770,HANRORO,The Suspect,Rock,201.0,USA,107.67,-35.94,0.363999992609024,0.5813000202178955,0.0957,0.04,2308.0
771,HANRORO,"Goodbye, My Summer",Rock,236.0,USA,152.0,-40.46,0.3242999911308288,0.5401999950408936,0.0831,0.04,2045.14
772,HANRORO,0+0,Rock,192.0,USA,136.0,-42.84,0.1897000074386596,0.3503000140190124,0.0769,0.03,1709.0
773,HANRORO,Light or Rain,Rock,215.0,USA,95.7,-54.75,0.2069000005722046,0.4411999881267547,0.0461,0.02,1306.07
774,KiiiKiii,DANCING ALONE,K-Pop,198.877,USA,172.27,-44.39,0.246299996972084,0.5745999813079834,0.1086,0.07,2660.23
775,SHAUN,Way Back Home,Electronic,214.137,USA,136.0,-45.46,0.1862999945878982,0.4259999990463257,0.0744,0.05,1939.93
776,keshi,WANTCHU,Pop,199.896,USA,95.7,-47.86,0.2362000048160553,0.6136000156402588,0.0677,0.05,2046.07
777,Yorushika,修羅,Alternative,236.084,USA,99.38,-42.48,0.253600001335144,0.4580000042915344,0.0837,0.06,2002.17
778,Ed Sheeran,A Little More,Pop,192.499,USA,112.35,-46.72,0.1967999935150146,0.4839999973773956,0.0748,0.06,1889.17
779,"KC, Sik-K",she’s so outta control,Hip-Hop/Rap,198.0,USA,136.0,-41.43,0.263700008392334,0.6050999760627747,0.108,0.07,2603.64
780,Turtles,비행기,K-Pop,212.96,USA,117.45,-36.08,0.2707999944686889,0.4986000061035156,0.1529,0.07,2863.54
781,"Park Da Hye, MAKTUB",Starting With You ❍,R&B/Soul,257.103,USA,152.0,-40.6,0.265500009059906,0.5260999798774719,0.1044,0.06,2359.58
782,GongGongGoo009,Walk,Hip-Hop/Rap,224.107,USA,95.7,-50.29,0.2301999926567077,0.6297000050544739,0.0798,0.06,1831.42
783,NCT WISH,Surf,K-Pop,184.0,USA,123.05,-42.63,0.25,0.5386000275611877,0.1201,0.07,2600.51
784,JEON SOMI,CLOSER,Electronica,158.918,USA,123.05,-46.37,0.2368000000715255,0.6003999710083008,0.0926,0.07,2542.08
785,"KEY, EUNHO",Infatuation,K-Pop,199.0,USA,184.57,-39.95,0.3136000037193298,0.5170999765396118,0.0895,0.05,2269.0
786,"Way Ched, TRADE L, Leellamarz",FLIRT (Feat. Leellamarz),Hip-Hop/Rap,181.733,USA,60.09,-50.54,0.1918999999761581,0.6414999961853027,0.0966,0.08,2568.77
787,Choi Yu Ree,"잘 지내자, 우리",Rock,256.027,USA,71.78,-47.13,0.2342000007629394,0.4939999878406524,0.0581,0.04,1673.71
788,"MXZI, Dj Samir, DJ Javi26",MONTAGEM XONADA,Electronic,75.683,USA,129.2,-41.97,0.2883000075817108,0.6920999884605408,0.1129,0.05,2580.99
789,BOYNEXTDOOR,Count To Love,K-Pop,158.04,USA,161.5,-49.75,0.2208999991416931,0.651199996471405,0.0887,0.06,2217.17
790,"Vince, G-DRAGON",CHA CHA CHA,R&B/Soul,175.024,USA,117.45,-46.72,0.2319999933242797,0.7014999985694885,0.1231,0.09,2918.31
791,LE SSERAFIM,FEARLESS (2023 Ver.),K-Pop,168.867,USA,103.36,-46.62,0.3165000081062317,0.6496999859809875,0.0553,0.04,2158.35
792,DAY6,바래 Wish,K-Pop,244.655,USA,143.55,-36.29,0.2465000003576278,0.4239000082015991,0.1271,0.06,2747.88
793,DAY6,Love me or Leave me,K-Pop,222.765,USA,123.05,-38.31,0.2176000028848648,0.4077999889850616,0.1154,0.06,2609.5
794,OFFICIAL HIGE DANDISM,Laughter,J-Pop,351.427,USA,161.5,-38.53,0.2759999930858612,0.4388000071048736,0.1008,0.06,2371.76
795,"Epik High, OHHYUK",HOME IS FAR AWAY,Hip-Hop/Rap,291.002,USA,95.7,-48.82,0.1394000053405761,0.4223000109195709,0.0846,0.05,1960.6
796,DAY6,I Loved You,K-Pop,234.535,USA,95.7,-40.33,0.3118000030517578,0.5254999995231628,0.0999,0.06,2274.42
797,DAY6,Zombie,K-Pop,209.259,USA,123.05,-46.86,0.2576999962329864,0.5856999754905701,0.0878,0.07,2164.27
798,DAY6 (Even of Day),뚫고 지나가요 Right Through Me,K-Pop,217.972,USA,89.1,-42.82,0.2063000053167343,0.4235999882221222,0.0911,0.06,2280.67
799,DAY6,Shoot Me,K-Pop,175.837,USA,83.35,-36.23,0.3034000098705292,0.5514000058174133,0.148,0.08,2871.48
800,sunwoojunga,Run with Me,Singer/Songwriter,270.124,USA,129.2,-47.63,0.0559000000357627,0.1476999968290329,0.0934,0.09,2286.98
801,DAY6,그게 너의 사랑인지 몰랐어 didn't know,K-Pop,239.041,USA,86.13,-38.6,0.2240999937057495,0.4180999994277954,0.1024,0.05,2530.28
802,One Direction,History,Pop,187.421,USA,86.13,-42.76,0.1862999945878982,0.3998000025749206,0.1093,0.08,2472.65
803,DAY6,아직 거기 살아 Still There,K-Pop,199.445,USA,71.78,-42.97,0.2328999936580658,0.5291000008583069,0.1002,0.05,2330.2
804,DAY6,그녀가 웃었다 She Smiled,K-Pop,202.993,USA,99.38,-37.72,0.3102999925613403,0.4934000074863434,0.1075,0.05,2635.81
805,John Mayer,Rosie,Rock,242.747,USA,136.0,-47.31,0.2009000033140182,0.431300014257431,0.0662,0.05,1748.59
806,Objective.,Everything,,,,184.57,-51.79,0.1142999976873397,0.2824000120162964,0.0519,0.06,1842.91
807,DAY6,마라톤 Marathon,K-Pop,220.285,USA,152.0,-40.97,0.2198999971151352,0.4731000065803528,0.1291,0.07,2771.76
808,DAY6 (Even of Day),MAPLELATTE,Soundtrack,233.16,USA,103.36,-42.46,0.2257000058889389,0.484499990940094,0.1399,0.07,3103.59
809,DAY6,괴물 Monster,K-Pop,216.491,USA,92.29,-42.37,0.1752000004053115,0.3553999960422516,0.1077,0.04,2417.69
810,Young K,Love will find a way,Soundtrack,223.8,USA,112.35,-46.75,0.2175000011920929,0.527999997138977,0.0617,0.04,1581.68
811,"DOWOON, Song Heejin",문득 Out of the Blue,K-Pop,196.662,USA,172.27,-43.86,0.2196000069379806,0.4638999998569488,0.105,0.07,2451.47
812,FunkyMo,Maybe Next Time,R&B/Soul,256.604,USA,152.0,-46.61,0.2231000065803527,0.5317000150680542,0.0688,0.05,1707.8
813,DAY6,Healer,K-Pop,227.185,USA,123.05,-36.45,0.2321999967098236,0.4395999908447265,0.1265,0.03,2701.35
814,DAY6 (Even of Day),파도가 끝나는 곳까지 Where the sea sleeps,K-Pop,257.753,USA,152.0,-41.56,0.270900011062622,0.4708999991416931,0.0951,0.06,2332.64
815,DAY6 (Even of Day),우린 WE,K-Pop,230.746,USA,172.27,-42.6,0.2569999992847442,0.4359999895095825,0.0702,0.04,2060.64
816,DAY6,망겜 Shxtty Game,K-Pop,189.408,USA,112.35,-36.82,0.3156000077724457,0.508899986743927,0.1219,0.05,2771.46
817,Epik High,Love Love Love,K-Pop,231.093,USA,129.2,-42.77,0.1835999935865402,0.4043999910354614,0.1226,0.1,2695.46
818,Stray Kids,CEREMONY,K-Pop,164.027,USA,123.05,-46.0,0.3476999998092651,0.6870999932289124,0.0954,0.08,2574.64
819,Doja Cat,Jealous Type,Pop,163.647,USA,117.45,-42.76,0.2220000028610229,0.479200005531311,0.1296,0.06,2962.09
820,Daniel Caesar,Call On Me,Alternative,169.295,USA,161.5,-49.17,0.2338999956846237,0.6244999766349792,0.065,0.05,1742.52
821,Stray Kids,삐처리 BLEEP,K-Pop,167.027,USA,95.7,-42.69,0.3248000144958496,0.6671000123023987,0.0911,0.05,2398.03
822,CORTIS,What You Want,K-Pop,194.093,USA,86.13,-42.92,0.2781000137329101,0.5681999921798706,0.0951,0.06,2181.98
823,Stray Kids,CREED,K-Pop,161.027,USA,161.5,-42.45,0.3339999914169311,0.6171000003814697,0.1056,0.07,2898.99
824,Stray Kids,엉망 (MESS),K-Pop,209.013,USA,152.0,-42.97,0.2378000020980835,0.5842000246047974,0.1054,0.06,2477.25
825,Stray Kids,반전 (Half Time),K-Pop,170.013,USA,107.67,-39.33,0.3091999888420105,0.5853999853134155,0.1187,0.07,2950.76
826,Stray Kids,In My Head,K-Pop,176.013,USA,89.1,-38.7,0.2967999875545501,0.4869999885559082,0.0974,0.05,2461.79
827,"Nakama, Mc Staff",MENTE MÁ,Electronic,75.302,USA,123.05,-44.11,0.2892000079154968,0.6906999945640564,0.0776,0.04,1826.18
828,고추잠자리,OPENING,Pop,207.0,USA,161.5,-37.8,0.2511000037193298,0.4395000040531158,0.1245,0.06,2625.0
829,IVE,XOXZ,K-Pop,154.0,USA,99.38,-43.17,0.3075000047683716,0.641700029373169,0.0887,0.08,2556.19
830,Zion.T,LOVE ME,Hip-Hop/Rap,117.012,USA,143.55,-46.01,0.2465000003576278,0.6092000007629395,0.1003,0.08,2687.44
831,"Crush, SUMIN",UP ALL NITE (Feat. SUMIN),R&B/Soul,186.0,USA,80.75,-46.83,0.218199998140335,0.5644000172615051,0.117,0.1,2874.56
832,Crush,2-5-1,R&B/Soul,154.042,USA,95.7,-49.89,0.2468000054359436,0.6013000011444092,0.0893,0.08,2527.66
833,Sabrina Carpenter,Tears,Pop,160.184,USA,112.35,-50.64,0.1404000073671341,0.4469999969005584,0.1011,0.07,2279.09
834,Lim Young Woong,Eternal Moment,K-Pop,208.0,USA,112.35,-41.46,0.2694999873638153,0.489300012588501,0.0851,0.06,2246.01
835,Lim Young Woong,ULSSIGU,K-Pop,201.0,USA,117.45,-42.29,0.257099986076355,0.482699990272522,0.0841,0.05,2232.11
836,Lim Young Woong,Unread Message,K-Pop,235.0,USA,99.38,-43.89,0.2492000013589859,0.4950000047683716,0.0813,0.06,2065.02
837,"Crush, Loco",FREQUENCY (Feat. Loco),Música Mexicana,196.267,USA,99.38,-45.56,0.2533000111579895,0.5724999904632568,0.0709,0.05,1950.14
838,Sabrina Carpenter,My Man on Willpower,Pop,197.817,USA,117.45,-37.29,0.292600005865097,0.5051000118255615,0.1212,0.05,2794.67
839,Lim Young Woong,I’m HERO,K-Pop,164.0,USA,112.35,-37.46,0.2351000010967254,0.4047000110149383,0.1171,0.05,2600.16
840,Lim Young Woong,Left in the Rain,K-Pop,254.0,USA,123.05,-47.26,0.31700000166893,0.5209000110626221,0.0461,0.02,1337.91
841,Lim Young Woong,Melody for You,K-Pop,236.0,USA,112.35,-42.73,0.2045000046491623,0.4720000028610229,0.0998,0.06,2511.23
842,Lim Young Woong,Wonderful Life,K-Pop,175.0,USA,123.05,-37.91,0.2371000051498413,0.3720999956130981,0.0875,0.04,2379.98
843,Lim Young Woong,"I’m sorry, But…",K-Pop,219.0,USA,136.0,-47.07,0.1664000004529953,0.336899995803833,0.0637,0.04,1305.29
844,Lim Young Woong,Wild flower,K-Pop,255.0,USA,143.55,-45.85,0.2626999914646148,0.5733000040054321,0.0727,0.05,1879.1
845,Lim Young Woong,A Song For Us,K-Pop,219.0,USA,136.0,-41.84,0.2216999977827072,0.4467999935150146,0.084,0.05,2064.45
846,Jimin,Set Me Free Pt.2,Hip-Hop/Rap,107.253,USA,129.2,-43.98,0.2486999928951263,0.5260999798774719,0.0901,0.06,2168.83
847,Lim Young Woong,Don’t look back at me,K-Pop,212.0,USA,86.13,-43.19,0.216399997472763,0.3894999921321869,0.0757,0.05,1801.48
848,Yoko Takahashi,残酷な天使のテーゼ,Anime,247.747,USA,129.2,-38.89,0.2142000049352646,0.4266000092029571,0.1139,0.05,2628.28
849,DELISPICE,고백,K-Pop,323.532,USA,80.75,-41.35,0.1624999940395355,0.3416999876499176,0.0922,0.04,1981.63
850,NCT WISH,COLOR,K-Pop,180.0,USA,107.67,-39.36,0.2820000052452087,0.511900007724762,0.1213,0.06,2824.23
851,NCT WISH,Baby Blue,K-Pop,151.0,USA,123.05,-45.14,0.1969999969005584,0.4246000051498413,0.0763,0.05,2041.8
852,NCT WISH,Cheat Code,K-Pop,181.0,USA,112.35,-33.57,0.2345999926328659,0.386599987745285,0.1647,0.06,3371.31
853,Juho,without me,Alternative,228.816,USA,136.0,-49.84,0.135000005364418,0.321399986743927,0.0675,0.05,1978.53
854,NCT WISH,Reel-ationship,K-Pop,189.0,USA,89.1,-41.74,0.2883999943733215,0.5697000026702881,0.1005,0.07,2518.49
855,NCT WISH,Videohood,K-Pop,181.0,USA,103.36,-38.03,0.2667999863624573,0.4954999983310699,0.1249,0.07,2969.28
856,NCT WISH,WICHU,K-Pop,208.0,USA,89.1,-38.98,0.2567999958992004,0.4848999977111816,0.1133,0.07,2762.76
857,데이먼스 이어 Damons year,Auburn - HEADACHE. Version,Indie Rock,185.0,USA,117.45,-49.7,0.1953999996185302,0.4560999870300293,0.0532,0.03,1136.2
858,Silica Gel,NO PAIN,Rock,219.415,USA,95.7,-38.98,0.2263000011444091,0.402999997138977,0.1241,0.05,2635.91
859,aespa,Rich Man,K-Pop,197.578,USA,112.35,-39.26,0.2933000028133392,0.4742000102996826,0.1095,0.07,2641.74
860,aespa,Drift,K-Pop,177.874,USA,99.38,-41.8,0.2872999906539917,0.5149000287055969,0.0935,0.07,2864.95
